0.000000000000000000e+00 8.354408434360195770e+02
1.000000000000000000e+00 6.985311554649905474e+02
2.000000000000000000e+00 3.790207600786698094e+02
3.000000000000000000e+00 2.410925024971758717e+02
4.000000000000000000e+00 1.323570394225514519e+02
5.000000000000000000e+00 6.489118298934590712e+01
6.000000000000000000e+00 3.838398751464483638e+01
7.000000000000000000e+00 2.007571458835582234e+01
8.000000000000000000e+00 9.660162504592136656e+00
9.000000000000000000e+00 5.260526325638060996e+00
1.000000000000000000e+01 2.214434465524349527e+00
1.100000000000000000e+01 1.103020301239375556e+00
1.200000000000000000e+01 6.280002904424929477e-01
1.300000000000000000e+01 2.712015793144997855e-01
1.400000000000000000e+01 1.288742531820635528e-01
1.500000000000000000e+01 5.917742705748847004e-02
1.600000000000000000e+01 2.296517706838120329e-02
1.700000000000000000e+01 1.090971633904528303e-02
1.800000000000000000e+01 4.787786548315634688e-03
1.900000000000000000e+01 2.314417376257237643e-03
2.000000000000000000e+01 1.046827466953914728e-03
2.100000000000000000e+01 4.299394196653047906e-04
2.200000000000000000e+01 2.687565868158456306e-04
2.300000000000000000e+01 1.446749665714225277e-04
2.400000000000000000e+01 5.828631404209396258e-05
2.500000000000000000e+01 2.590047973218898087e-05
2.600000000000000000e+01 1.075416590444692791e-05
2.700000000000000000e+01 4.234270882618860370e-06
2.800000000000000000e+01 1.652633802603365573e-06
2.900000000000000000e+01 6.044765302294857722e-07
3.000000000000000000e+01 3.089357115699172958e-07
3.100000000000000000e+01 1.605692020219948829e-07
3.200000000000000000e+01 1.254540599322825602e-07
3.300000000000000000e+01 1.127975979577079224e-07
3.400000000000000000e+01 1.098232110574654957e-07
