1.347030000000000000e+05 5.055313635501509223e-02
3.237040000000000000e+05 1.182387268506040340e-03
4.457620000000000000e+05 5.000066059086573367e-04
5.752640000000000000e+05 2.626612347415915871e-04
7.076720000000000000e+05 1.964268639906216474e-04
8.359880000000000000e+05 1.295901285263481584e-04
9.635830000000000000e+05 7.628609138801700773e-05
1.102897000000000000e+06 4.130302844236599658e-05
